DATE,DEXUSEU
2017-08-23,1.17724000000000000000
2017-08-30,1.19200000000000000000
2017-09-06,1.19065000000000000000
2017-09-13,1.19798000000000000000
2017-09-20,1.19522000000000000000
2017-09-27,1.18572000000000000000
2017-10-04,1.17706000000000000000
2017-10-11,1.17722500000000000000
2017-10-18,1.18032000000000000000
2017-10-25,1.17884000000000000000
2017-11-01,1.16344000000000000000
2017-11-08,1.16112000000000000000
2017-11-15,1.17155000000000000000
2017-11-22,1.17684000000000000000
2017-11-29,1.18957500000000000000
2017-12-06,1.18528000000000000000
2017-12-13,1.17680000000000000000
2017-12-20,1.18126000000000000000
2017-12-27,1.18700000000000000000
2018-01-03,1.20135000000000000000
2018-01-10,1.19912000000000000000
2018-01-17,1.21595000000000000000
2018-01-24,1.2274600000000000
2018-01-31,1.2416000000000000
2018-02-07,1.2401600000000000
2018-02-14,1.2298000000000000
2018-02-21,1.23965000000000000000
2018-02-28,1.2274000000000000
2018-03-07,1.2334400000000000
2018-03-14,1.2343600000000000
2018-03-21,1.2293800000000000
2018-03-28,1.2374200000000000
2018-04-04,1.2291600000000000
2018-04-11,1.2309200000000000
2018-04-18,1.2348000000000000
2018-04-25,1.2247600000000000
2018-05-02,1.2052600000000000
2018-05-09,1.19116000000000000000
2018-05-16,1.18950000000000000000
2018-05-23,1.17634000000000000000
2018-05-30,1.16525000000000000000
2018-06-06,1.16990000000000000000
2018-06-13,1.17932000000000000000
2018-06-20,1.16050000000000000000
2018-06-27,1.16374000000000000000
2018-07-04,1.16290000000000000000
2018-07-11,1.17258000000000000000
2018-07-18,1.16756000000000000000
2018-07-25,1.16750000000000000000
2018-08-01,1.16808000000000000000
2018-08-08,1.15936000000000000000
2018-08-15,1.14088000000000000000
2018-08-22,1.14730000000000000000
2018-08-29,1.16574000000000000000
2018-09-05,1.16070000000000000000
2018-09-12,1.16034000000000000000
2018-09-19,1.16786000000000000000
2018-09-26,1.17568000000000000000
2018-10-03,1.15888000000000000000
2018-10-10,1.15082500000000000000
2018-10-17,1.15702000000000000000
2018-10-24,1.14686000000000000000
2018-10-31,1.13696000000000000000
2018-11-07,1.14078000000000000000
2018-11-14,1.13352500000000000000
2018-11-21,1.13916000000000000000
2018-11-28,1.13087500000000000000
2018-12-05,1.13515000000000000000
2018-12-12,1.13616000000000000000
2018-12-19,1.13566000000000000000
2018-12-26,1.14140000000000000000
2019-01-02,1.14175000000000000000
2019-01-09,1.14490000000000000000
2019-01-16,1.14490000000000000000
2019-01-23,1.13742500000000000000
2019-01-30,1.14018000000000000000
2019-02-06,1.14304000000000000000
2019-02-13,1.13128000000000000000
2019-02-20,1.12933333333333333333
2019-02-27,1.13538000000000000000
2019-03-06,1.13406000000000000000
2019-03-13,1.12538000000000000000
2019-03-20,1.13330000000000000000
2019-03-27,1.12994000000000000000
2019-04-03,1.12204000000000000000
2019-04-10,1.12478000000000000000
2019-04-17,1.12920000000000000000
2019-04-24,1.12300000000000000000
2019-05-01,1.11814000000000000000
2019-05-08,1.11902000000000000000
2019-05-15,1.12232000000000000000
2019-05-22,1.11656000000000000000
2019-05-29,1.11705000000000000000
2019-06-05,1.11946000000000000000
2019-06-12,1.13110000000000000000
2019-06-19,1.12274000000000000000
2019-06-26,1.13562000000000000000
2019-07-03,1.13258000000000000000
